"formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","area","datafile.013_108_2015_B.raw.area","datafile.016_148_84_A.raw.area","datafile.017_173_83_A.raw.area","datafile.039_341_81_MASS.raw.area","datafile.043_355_92_B.raw.area","datafile.044_359_92_C.raw.area","datafile.045_360_92_G.raw.area","datafile.046_363_92_C.raw.area","datafile.048_370_92_A.raw.area","datafile.063_449_87_C.raw.area","datafile.066_488_94_C.raw.area","datafile.070_538_78_A.raw.area","datafile.082_701_89_B.raw.area","datafile.086_772_94_B.raw.area","datafile.087_787_82_MASS.raw.area","datafile.088_791_82_A.raw.area","datafile.095_906_87_A.raw.area","datafile.099_939_73_B.raw.area","datafile.100_950_83_A.raw.area","datafile.102_975_83_B.raw.area","datafile.103_978_83_A.raw.area","datafile.104_1040_90_C.raw.area","datafile.110_1449_77_A.raw.area","datafile.111_1453_77_MASS.raw.area","datafile.127_7178_C.raw.area"
1,"C25H31NO12","[M + H]+","C25H32NO12+","Alkaloids",0.899,"Tyrosine alkaloids",0.824,"Isoquinoline alkaloids",0.247,"Organic oxygen compounds",0.999,"Organooxygen compounds",0.999,"Carbohydrates and carbohydrate conjugates",0.992,"Glycosyl compounds",0.986,"Phenolic glycosides",0.677,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",538.193,1340,22.329,852611324098655360,852601267411097856,852601267406903552,"2181",NA,1,0.416,0.416,-317.745,NA,1,101.722,"FPYKDTSNMCSLIB","InChI=1S/C25H31NO12/c1-3-15-16(5-4-13-8-14(22(32)33)10-26(9-13)6-7-27)17(23(34)35-2)12-36-24(15)38-25-21(31)20(30)19(29)18(11-28)37-25/h3-5,8-10,12,15-16,18-21,24-25,27-31H,1,6-7,11H2,2H3/p+1","5-[(E)-2-[(2S,3R,4S)-3-ethenyl-5-methoxycarbonyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-4-yl]ethenyl]-1-(2-hydroxyethyl)pyridin-1-ium-3-carboxylate","COC(=O)C1=COC(C(C1C=CC2=CC(=C[N+](=C2)CCO)C(=O)O)C=C)OC3C(C(C(C(O3)CO)O)O)O",-0.9,"24879110;24879111","TeroMol:(TKC020854);SUPERNATURAL:(SN0092352);MESH:(24879111);PUBCHEM:(24879110 24879111);LOTUS:(Q110187091 Q104999466);PUBMED:(null)",277872710,3,824800,217100,227300,235200,167800,69460,241700,58420,429600,224200,213200,232600,224300,115500,84520,215900,198500,217800,824800,201700,223900,194400,226900,191300,226000,213800
1,"C11H10O4","[M + H]+","C11H11O4+","Shikimates and Phenylpropanoids",0.654,"Phenylpropanoids (C6-C3)",0.634,"Cinnamic acids and derivatives",0.443,"Benzenoids",0.939,"Phenols",0.622,"Methoxyphenols",0.667,NA,NA,"Methoxyphenols",0.667,"Organic compounds; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities",207.065,1349,22.476,852611287079725184,852601267503372544,852601267503372544,"2184",NA,1,0.461,0.461,-103.335,NA,1,191.802,"IQMBSQBMNIILBR","InChI=1S/C11H10O4/c1-13-9-5-8(3-2-4-12)6-10-11(9)15-7-14-10/h2-6H,7H2,1H3","3-(7-methoxy-2H-1,3-benzodioxol-5-yl)prop-2-enal","COC1=CC(=CC2=C1OCO2)C=CC=O",1.6,"5319472;53930048","PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0305244);HMDB:(HMDB0035303);CHEBI:(174027);SUPERNATURAL:(SN0152548);FooDB:(FDB013971);PUBCHEM:(5319472 53930048);DSSTox:(DTXSID001228770);LOTUS:(Q76303555 Q105117989 Q105117986);PUBCHEMANNOTATIONDRUG:(null)",138297737258,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C32H30O15","[M + H]+","C32H31O15+","Shikimates and Phenylpropanoids",1,"Flavonoids",0.985,"Flavones",0.657,"Phenylpropanoids and polyketides",1,"Flavonoids",0.978,"Flavonoid glycosides",0.98,"Flavonoid O-glycosides",0.938,"Flavonoid 3-O-p-coumaroyl glycosides",0.569,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Flavonoids; Coumaric acid esters; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Hydroxycinnamic acid esters; 1-benzopyrans; Cinnamic acid esters; Flavonoid-3-O-glycosides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Flavonoid 3-O-p-coumaroyl glycosides; Vinylogous acids; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities",655.167,1358,22.633,852611378804965248,852601267570481408,852601267570481408,"2186",NA,1,0.294,0.395,-137.982,NA,1,31.259,"LYGJBTXOEFDQDQ","InChI=1S/C32H30O15/c1-42-20-9-14(3-6-17(20)33)4-8-24(36)44-13-23-26(37)28(39)30(41)32(47-23)45-16-11-19(35)25-22(12-16)46-31(29(40)27(25)38)15-5-7-18(34)21(10-15)43-2/h3-12,23,26,28,30,32-35,37,39-41H,13H2,1-2H3","(6-{[3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-7-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate","COC1=C(C=CC(=C1)C=CC(=O)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O",2.4,"102261438;162895314;162895315","COCONUT:(CNP0162673);SUPERNATURAL:(SN0218707);PUBCHEM:(102261438 162895314 162895315);LOTUS:(Q110191298)",271581186,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C27H20O10","[M + H]+","C27H21O10+","Shikimates and Phenylpropanoids",0.999,"Flavonoids",0.96,"Proanthocyanins",0.912,"Phenylpropanoids and polyketides",0.996,"Flavonoids",0.992,"Biflavonoids and polyflavonoids",0.671,NA,NA,"Biflavonoids and polyflavonoids",0.671,"Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",505.114,1358,22.632,852611411654755200,852601267629201664,852601267629201664,"2188",NA,1,0.141,0.141,-285.401,NA,1,174.061,"HNVZOAHDHSJQIK","InChI=1S/C27H20O10/c1-33-21-7-13(8-22-26(21)35-5-4-34-22)14-9-23(32)36-20-11-18(31)25-17(30)10-19(37-27(25)24(14)20)12-2-3-15(28)16(29)6-12/h2-3,6-8,10-11,14,28-29,31H,4-5,9H2,1H3","2-(3,4-dihydroxyphenyl)-5-hydroxy-10-(8-methoxy-2,3-dihydro-1,4-benzodioxin-6-yl)-4H,8H,9H,10H-pyrano[2,3-h]chromene-4,8-dione","COC1=CC(=CC2=C1OCCO2)C3CC(=O)OC4=C3C5=C(C(=C4)O)C(=O)C=C(O5)C6=CC(=C(C=C6)O)O",3.5,"97424552;97424553;71826584","COCONUT:(CNP0152178);SUPERNATURAL:(SN0130687);PUBCHEM:(97424552 97424553 71826584)",3145730,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C19H16O5","[M + H]+","C19H17O5+","Shikimates and Phenylpropanoids",0.986,"Lignans",0.916,"Furofuranoid lignans",0.338,"Organoheterocyclic compounds",0.985,"Benzodioxoles",0.925,NA,NA,NA,NA,"Benzodioxoles",0.925,"Organic compounds; Organoheterocyclic compounds; Phenols; Catechols; Ethers; Benzodioxoles; Organooxygen compounds; Benzenediols; Acetals; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",325.107,1360,22.664,852611372412845696,852601267658561792,852601267658561792,"2189",NA,1,0.043,0.043,-293.907,NA,1,198.131,"RCSXFTMBTOUQMF","InChI=1S/C19H16O5/c1-2-14-18(11-3-6-15-17(9-11)23-8-7-22-15)19(21)13-5-4-12(20)10-16(13)24-14/h3-6,9-10,20H,2,7-8H2,1H3","3-(2,3-dihydro-1,4-benzodioxin-6-yl)-2-ethyl-7-hydroxy-4H-chromen-4-one","CCC1=C(C(=O)C2=C(O1)C=C(C=C2)O)C3=CC4=C(C=C3)OCCO4",3.3,"5398358","COCONUT:(CNP0190549);SUPERNATURAL:(SN0321839);PUBCHEM:(5398358)",3145730,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C20H21NO5","[M + H]+","C20H22NO5+","Alkaloids",0.869,"Tyrosine alkaloids",0.989,"Isoquinoline alkaloids",0.228,"Alkaloids and derivatives",0.472,"6,6a-secoaporphines",0.913,NA,NA,NA,NA,"6,6a-secoaporphines",0.913,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; 6,6a-secoaporphines; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",356.15,1353,22.553,852611312362992384,852601267717282048,852601267717282048,"2191",NA,1,0.176,0.176,-238.448,NA,1,120.582,"ZAVWGRCRKSHIMO","InChI=1S/C20H21NO5/c1-21-5-4-10-6-15-20(26-9-25-15)17-11-7-13(23-2)14(24-3)8-12(11)19(22)18(21)16(10)17/h6-8,18-19,22H,4-5,9H2,1-3H3","Duguetine","CN1CCC2=CC3=C(C4=C2C1C(C5=CC(=C(C=C54)OC)OC)O)OCO3",2.1,"101103464;75090874;162965131;45102748","COCONUT:(CNP0236390);CHEBI:(181139);SUPERNATURAL:(SN0465471);MESH:(45102748);PUBCHEM:(101103464 75090874 162965131 45102748);LOTUS:(Q104400177 Q105370180 Q105370187);PUBMED:(null);KNAPSACK:(ZAVWGRCRKSHIMO-UHFFFAOYSA-N)",271581302,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C20H34O4","[M + H]+","C20H35O4+","Terpenoids",0.934,"Diterpenoids",0.857,"Kaurane and Phyllocladane diterpenoids",0.131,"Lipids and lipid-like molecules",0.973,"Prenol lipids",0.862,"Diterpenoids",0.887,NA,NA,"Diterpenoids",0.887,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",339.254,1356,22.6,852611273716671488,852601267750836480,852601267750836480,"2192",NA,1,0.025,0.025,-107.926,NA,0.333,258.804,"WCGXSRNTWLXRGM","InChI=1S/C20H34O4/c1-17(7-4-11-20(16-24)12-13-21)6-3-9-19(15-23)10-5-8-18(2)14-22/h7-9,12,21-24H,3-6,10-11,13-16H2,1-2H3","2,6,10,14-Phytatetraene-1,16,18,20-Tetrol","CC(=CCCC(=CCO)CO)CCC=C(CCC=C(C)CO)CO",2.9,"163036562;163184460","COCONUT:(CNP0316380);TeroMol:(TKC013218);SUPERNATURAL:(SN0406433);PUBCHEM:(163036562 163184460);LOTUS:(Q110201803 Q105301746);KNAPSACK:(WCGXSRNTWLXRGM-UHFFFAOYSA-N)",279969810,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C13H20O2","[M + H]+","C13H21O2+","Terpenoids",0.987,"Sesquiterpenoids",0.896,"Eremophilane sesquiterpenoids",0.084,"Lipids and lipid-like molecules",0.548,"Prenol lipids",0.516,NA,NA,NA,NA,"Prenol lipids",0.516,"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",209.154,1359,22.656,852611351617485184,852601267780196608,852601267780196608,"2193",NA,2,0.171,0.218,-109.809,NA,1,335.128,"FDSNVAKZRJLMJN","InChI=1S/C13H20O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h5-7,11-12,15H,8H2,1-4H3","4-(4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one","CC1=CC(CC(C1C=CC(=O)C)(C)C)O",1.7,"101415504;14159753;102022431;162919337;162919338;100981277;25202738;11344809;10889124;59904349;12009783","PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0188717);TeroMol:(TKC120198 TKC173206 TKC025164 TKC025161);METACYC:(CPD-7199);PLANTCYC:(CPD-7199);CHEBI:(177904 67266);SUPERNATURAL:(SN0082951);PUBCHEM:(101415504 14159753 102022431 162919337 162919338 100981277 25202738 11344809 10889124 59904349 12009783);DSSTox:(DTXSID60649070);LOTUS:(Q104993765 Q104993767 Q104993768);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)",137769388130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C18H26O6","[M + H]+","C18H27O6+","Polyketides",0.884,"Macrolides",0.929,"Zearalenones",0.966,"Phenylpropanoids and polyketides",0.421,"Macrolides and analogues",0.8,NA,NA,NA,NA,"Macrolides and analogues",0.8,"Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alcohols and polyols; Phenols; Macrolides and analogues; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",339.181,1360,22.666,852611387600421120,852601267813751040,852601267813751040,"2194",NA,1,0.53,0.53,-105.039,NA,1,220.76,"KWCIEJXMYLWALF","InChI=1S/C18H26O6/c1-3-24-17(23)10-13-9-14(20)11-16(22)18(13)15(21)8-6-4-5-7-12(2)19/h9,11-12,19-20,22H,3-8,10H2,1-2H3","ethyl 2-[3,5-dihydroxy-2-(7-hydroxyoctanoyl)phenyl]acetate","CCOC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)CCCCCC(C)O",2.9,"53381032;101807577;46227354","COCONUT:(CNP0206194);SUPERNATURAL:(SN0197031);PUBCHEM:(53381032 101807577 46227354);DSSTox:(DTXSID40673156);PUBMED:(null)",137442099266,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C21H18O11","[M + H]+","C21H19O11+","Polyketides",0.89,"Polycyclic aromatic polyketides",0.537,"Anthraquinones and anthrones",0.469,"Benzenoids",0.995,"Anthracenes",0.587,"Anthraquinones",0.602,NA,NA,"Anthraquinones",0.602,"Organic compounds; Organoheterocyclic compounds; Anthracenes; Naphthalenes; Pyrans; Ketones; Benzopyrans; Alcohols and polyols; Phenols; Anthraquinones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Dialkyl ethers; Naphthopyranones; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Benzenoids; 2-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",447.093,1369,22.809,852611442554195072,852601267935385856,852601267931191552,"2198",NA,1,0.04,0.04,-198.951,NA,1,155.331,"IKIIZLYTISPENI","InChI=1S/C21H18O11/c22-9-6-10(8-4-2-1-3-5-8)30-11-7-12(14(23)15(24)13(9)11)31-21-18(27)16(25)17(26)19(32-21)20(28)29/h1-7,16-19,21,23-27H,(H,28,29)","Baicalin","C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O",1.1,"124632415;51521823;51521825;51708723;51708725;6560193;40469168;40484442;16212402;5321495;42433515;42433517;42433519;51340228;22524511;69717682;69754005;162906866;6347542;146496290;98619489;99720142;73265236;89187871;44578018;131801318;121475731;13654833;1549028;24211960;139469404;64982;93956873;93956874;3807559;44258403;44298962","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0041832);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(64982 16212402);LIPIDMAPS:(LMPK12111081);SUPERNATURAL:(SN0147933);MESH:(64982);PUBCHEM:(124632415 51521823 51521825 51708723 51708725 6560193 40469168 40484442 16212402 5321495 42433515 42433517 42433519 51340228 22524511 69717682 69754005 162906866 6347542 146496290 98619489 99720142 73265236 89187871 44578018 131801318 121475731 13654833 1549028 24211960 139469404 64982 93956873 93956874 3807559 44258403 44298962);GNPS:(CCMSLIB00003139334 CCMSLIB00000078890 CCMSLIB00003137233);COCONUT:(CNP0175313);NORMAN:(NS00097648);METACYC:(CPD-12725);PLANTCYC:(CPD-12725);CHEBI:(2981 61283 182307);KEGG:(C10025);LOTUS:(Q105114650 Q105114656 Q2879368);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(IKIIZLYTISPENI-UHFFFAOYSA-N)",2541099390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C20H16O6","[M + H]+","C20H17O6+","Shikimates and Phenylpropanoids",0.997,"Lignans",0.993,"Furofuranoid lignans",0.874,"Lignans, neolignans and related compounds",0.782,"Furanoid lignans",0.805,"Furofuran lignans",0.645,NA,NA,"Furofuran lignans",0.645,"Organic compounds; Organoheterocyclic compounds; Ethers; Benzodioxoles; Organooxygen compounds; Lignans, neolignans and related compounds; Acetals; Furofurans; Furofuran lignans; Benzenoids; Furanoid lignans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",353.103,1370,22.837,852611415328966144,852601267960551808,852601267960551808,"2199",NA,1,0.206,0.259,-146.818,NA,1,141.759,"SCTKDFCQZSBHEE","InChI=1S/C20H16O6/c21-20-19-12(7-22-20)3-11-5-16-17(26-9-25-16)6-13(11)18(19)10-1-2-14-15(4-10)24-8-23-14/h1-2,4-6,12,18-19H,3,7-9H2","Polygamain","C1C2COC(=O)C2C(C3=CC4=C(C=C31)OCO4)C5=CC6=C(C=C5)OCO6",3.2,"101318301;5199318;102351960;10338061;156202;386603","COCONUT:(CNP0254066);SUPERNATURAL:(SN0341954);MESH:(156202 10338061);PUBCHEM:(101318301 5199318 102351960 10338061 156202 386603);DSSTox:(DTXSID40992213);LOTUS:(Q82982264 Q105250398 Q105250395);PUBMED:(null);KNAPSACK:(SCTKDFCQZSBHEE-UHFFFAOYSA-N)",137710534742,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C11H12O4","[M + H]+","C11H13O4+","Polyketides",0.723,"Cyclic polyketides",0.405,"2-pyrone derivatives",0.354,"Benzenoids",0.656,"Phenol ethers",0.651,"Anisoles",0.669,NA,NA,"Anisoles",0.669,"Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",209.081,1375,22.922,852611339974096512,852601268019272064,852601268015077760,"2201",NA,1,0.143,0.169,-117.741,NA,1,289.059,"CDICDSOGTRCHMG","InChI=1S/C11H12O4/c1-14-9-6-8(4-3-5-12)7-10(15-2)11(9)13/h3-7,13H,1-2H3","Sinapaldehyde","COC1=CC(=CC(=C1O)OC)C=CC=O",1.4,"16109953;5280802;5352903;153710440;10987510;119216","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0258301);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5280802);SUPERNATURAL:(SN0042630 SN0042631);MESH:(5280802);FooDB:(FDB001515);PUBCHEM:(16109953 5280802 5352903 153710440 10987510 119216);COCONUT:(CNP0165715);METACYC:(SINAPALDEHYDE);PLANTCYC:(SINAPALDEHYDE);CHEBI:(27949);KEGG:(C05610);DSSTox:(DTXSID10863340 DTXSID201016569 DTXSID901233504);LOTUS:(Q63392287 Q2288772);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(CDICDSOGTRCHMG-UHFFFAOYSA-N)",138503391614,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"C18H24O5","[M + H]+","C18H25O5+","Polyketides",0.576,"Macrolides",0.306,"Zearalenones",0.493,"Benzenoids",0.976,"Benzene and substituted derivatives",0.686,"Benzoic acids and derivatives",0.805,"Hydroxybenzoic acid derivatives",0.778,"Hydroxybenzoic acid derivatives",0.778,"Organic compounds; Organoheterocyclic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",321.17,1369,22.813,852611384257560576,852601268073798016,852601268073798016,"2203",NA,1,0.423,0.434,-182.646,NA,1,250.051,"KEOYKWIOAINZSQ","InChI=1S/C18H24O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h2-3,10-12,14,19-21H,4-9H2,1H3","7,14,16-trihydroxy-3-methyl-3,4,5,6,7,8,9,12-octahydro-1H-2-benzoxacyclotetradecin-1-one","CC1CCCC(CCC=CCC2=C(C(=CC(=C2)O)O)C(=O)O1)O",4,"154585452;162905403;162905404;162905405","COCONUT:(CNP0173753);SUPERNATURAL:(SN0183527);PUBCHEM:(154585452 162905403 162905404 162905405)",3145730,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
