formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
9	C2H5N4P	[M + CH2O2 + H]+	C3H8N4O2P+	0.000	0.000	43.569	43.569	0.000	0	0.000	7.921	7.921	7.369		163.039	17	0.282	832320151988694092	832319756910410388	832319756910410387	1299	
10	C8H10Si2	[M + H]+	C8H11Si2+	0.000	0.000	34.640	34.640	0.000	6	0.443	-6.363	6.363	-1.471		163.039	17	0.282	832320151988694093	832319756910410388	832319756910410387	1299	
1	C5H8O4	[M - H]-	C5H7O4-		0.318	9.340	8.322	1.018	3	0.781	-4.081	6.849	-1.773		131.035	17	0.290	832320145412023302	832319696915079473	832319696910885168	5	
2	C5H6O3	[M + H2O - H]-	C5H7O4-		0.318	9.340	8.322	1.018	3	0.781	-4.081	6.849	-1.773		131.035	17	0.290	832320145412023303	832319696915079473	832319696910885168	5	
3	C4H6O2	[M + CH2O2 - H]-	C5H7O4-		0.318	9.340	8.322	1.018	3	0.781	-4.081	6.849	-1.773		131.035	17	0.290	832320145412023304	832319696915079473	832319696910885168	5	
4	C6H4N4	[M - H]-	C6H3N4-		0.045	7.385	4.529	2.856	1	0.125	-6.215	6.215	-11.979		131.035	17	0.290	832320145412023305	832319696915079473	832319696910885168	5	
5	C4H12OSi2	[M - H]-	C4H11OSi2-		0.000	0.194	0.194	0.000	1	0.501	-0.368	3.813	-4.897		131.035	17	0.290	832320145412023306	832319696915079473	832319696910885168	5	
6	C4H10Si2	[M + H2O - H]-	C4H11OSi2-		0.000	0.194	0.194	0.000	1	0.501	-0.368	3.813	-4.897		131.035	17	0.290	832320145412023307	832319696915079473	832319696910885168	5	
7	C8H6NO	[M - H]-	C8H5NO-		0.000	-2.459	-3.619	1.159	0	0.000	-13.884	13.884	-22.226		131.035	17	0.290	832320145412023308	832319696915079473	832319696910885168	5	
8	C8H4N	[M + H2O - H]-	C8H5NO-		0.000	-2.459	-3.619	1.159	0		-13.884	13.884	-22.226		131.035	17	0.290	832320145412023309	832319696915079473	832319696910885168	5	
9	C2H7N5P	[M - H]-	C2H6N5P-		0.000	-9.504	-9.504	0.000	0	0.000	-6.009	6.009	-14.350		131.035	17	0.290	832320145412023310	832319696915079473	832319696910885168	5	
1	C8H10O	[M + H]+	C8H11O+	0.983	0.982	4.500	4.500	0.000	0	0.000			0.232		123.080	17	0.291	832320148264150908	832319756339984974	832319756339984973	1285	
2	C3H12N3S	[M + H]+	C3H13N3S+	0.015	0.016	0.391	0.391	0.000	0	0.000			-16.248		123.080	17	0.291	832320148264150909	832319756339984974	832319756339984973	1285	
3	C6H8N3	[M + H]+	C6H9N3+	0.002	0.001	-2.605	-2.605	0.000	0	0.000			11.141		123.080	17	0.291	832320148264150910	832319756339984974	832319756339984973	1285	
4	C4H13NOP	[M + H]+	C4H14NOP+	0.001	0.000	-3.605	-3.605	0.000	0	0.000			-2.292		123.080	17	0.291	832320148264150911	832319756339984974	832319756339984973	1285	
5	C2H11N4P	[M + H]+	C2H12N4P+	0.000	0.000	-3.887	-3.887	0.000	0	0.000			8.617		123.080	17	0.291	832320148264150912	832319756339984974	832319756339984973	1285	
6	C3H9FN3O	[M + H]+	C3H10FN3O+	0.000	0.000	-4.215	-4.215	0.000	0	0.000			1.856		123.080	17	0.291	832320148264150913	832319756339984974	832319756339984973	1285	
1	C2O2P2	[M - H]-	C2-HO2P2-		1.000	-4.705	-4.705	0.000	0	0.000	-16.566	16.566	-16.387		116.928	18	0.294	832320146972304893	832319698295005579	832319698295005578	23	
1	C8H12N3O2	[M - H]-	C8H11N3O2-		0.333	98.886	95.789	3.097	15	0.606	4.504	4.504	3.561		181.086	18	0.295	832320235094660642	832319697460339028	832319697460339027	12	
2	C8H10N3O	[M + H2O - H]-	C8H11N3O2-		0.333	98.886	95.789	3.097	7	0.085	3.375	3.375	3.561		181.086	18	0.295	832320235094660643	832319697460339028	832319697460339027	12	
3	C7H10N3	[M + CH2O2 - H]-	C8H11N3O2-		0.333	98.886	95.789	3.097	2	0.040	3.207	3.207	3.561		181.086	18	0.295	832320235094660644	832319697460339028	832319697460339027	12	
4	C3H11FN6O2	[M - H]-	C3H10FN6O2-		0.000	74.763	74.763	0.000	15	0.606	4.888	4.888	4.664		181.086	18	0.295	832320235094660645	832319697460339028	832319697460339027	12	
5	C3H9FN6O	[M + H2O - H]-	C3H10FN6O2-		0.000	74.763	74.763	0.000	7	0.085	3.927	3.927	4.664		181.086	18	0.295	832320235094660646	832319697460339028	832319697460339027	12	
6	C2H9FN6	[M + CH2O2 - H]-	C3H10FN6O2-		0.000	74.763	74.763	0.000	2	0.040	4.311	4.311	4.664		181.086	18	0.295	832320235094660647	832319697460339028	832319697460339027	12	
7	C4H15N4O2P	[M - H]-	C4H14N4O2P-		0.000	64.881	64.881	0.000	15	0.606	4.504	5.313	1.845		181.086	18	0.295	832320235094660648	832319697460339028	832319697460339027	12	
8	C4H13N4OP	[M + H2O - H]-	C4H14N4O2P-		0.000	64.881	64.881	0.000	7	0.085	2.517	4.351	1.845		181.086	18	0.295	832320235094660649	832319697460339028	832319697460339027	12	
9	C3H13N4P	[M + CH2O2 - H]-	C4H14N4O2P-		0.000	64.881	64.881	0.000	2	0.040	1.492	1.492	1.845		181.086	18	0.295	832320235094660650	832319697460339028	832319697460339027	12	
10	C5H13FN3O3	[M - H]-	C5H12FN3O3-		0.000	56.726	55.982	0.745	11	0.308	5.702	6.076	-2.750		181.086	18	0.295	832320235094660651	832319697460339028	832319697460339027	12	
1	C8O2S2	[M - H]-	C8-HO2S2-		0.169	2.333	2.333	0.000	1	0.071	1.201	1.201	5.736		190.928	18	0.301	832320161732065180	832319698227896710	832319698219508101	22	
2	C9H3O2S2	[M - CH3 - H]-	C8-HO2S2-		0.169	2.333	2.333	0.000	1	0.071	1.201	1.201	-78680.950		190.928	18	0.301	832320161732065181	832319698227896710	832319698219508101	22	
3	C8H3NO2S2	[M - H3N - H]-	C8-HO2S2-		0.169	2.333	2.333	0.000	1	0.071	1.201	1.201	-89172.215		190.928	18	0.301	832320161732065182	832319698227896710	832319698219508101	22	
4	C8H2O3S2	[M - H2O - H]-	C8-HO2S2-		0.169	2.333	2.333	0.000	1	0.071	1.201	1.201	-94326.077		190.928	18	0.301	832320161732065183	832319698227896710	832319698219508101	22	
5	C4O7S	[M - H]-	C4-HO7S-		0.074	1.501	-0.609	2.111	0	0.000			-7.369		190.928	18	0.301	832320161732065184	832319698227896710	832319698219508101	22	
6	C5H3O7S	[M - CH3 - H]-	C4-HO7S-		0.074	1.501	-0.609	2.111	0	0.000			-78694.055		190.928	18	0.301	832320161732065185	832319698227896710	832319698219508101	22	
7	C4H3NO7S	[M - H3N - H]-	C4-HO7S-		0.074	1.501	-0.609	2.111	0	0.000			-89185.320		190.928	18	0.301	832320161732065186	832319698227896710	832319698219508101	22	
8	C4H2O8S	[M - H2O - H]-	C4-HO7S-		0.074	1.501	-0.609	2.111	0	0.000			-94339.182		190.928	18	0.301	832320161732065187	832319698227896710	832319698219508101	22	
9	C4H3NO2PS2	[M - H]-	C4H2NO2PS2-		0.002	-1.891	-2.193	0.302	2	0.092	1.619	2.532	4.109		190.928	18	0.301	832320161732065188	832319698227896710	832319698219508101	22	
10	C5H6NO2PS2	[M - CH3 - H]-	C4H2NO2PS2-		0.002	-1.891	-2.193	0.302	2	0.092	1.619	2.532	-78682.577		190.928	18	0.301	832320161732065189	832319698227896710	832319698219508101	22	
1	C3H4O2P	[M + K]+	C3H4KO2P+	0.564	0.006	8.538	5.899	2.640	2	0.311	-1.438	1.540	4.656		141.959	18	0.308	832320147349792341	832319757141097138	832319757141097137	1305	
2	C2HNO3S	[M + Na]+	C2HNNaO3S+	0.436	0.994	13.704	13.299	0.404	2	0.311	9.938	9.938	12.507		141.959	18	0.308	832320147349792340	832319757141097138	832319757141097137	1305	
3	CH3O4P2	[M + H]+	CH4O4P2+	0.001	0.000	5.866	5.866	0.000	2	0.311	-0.256	0.524	5.471		141.959	18	0.308	832320147349792342	832319757141097138	832319757141097137	1305	
4	C2H3NOP2	[M + Na]+	C2H3NNaOP2+	0.000	0.000	3.380	2.486	0.894	1	0.232	0.571	3.503	3.539		141.959	18	0.308	832320147349792343	832319757141097138	832319757141097137	1305	
5	C2H5OS3	[M + H]+	C2H6OS3+	0.000	0.000	2.795	1.478	1.317	1	0.232	5.937	5.937	8.318		141.959	18	0.308	832320147349792344	832319757141097138	832319757141097137	1305	
6	C2HF2NS2	[M + H]+	C2H2F2NS2+	0.000	0.000	0.483	-1.363	1.846	0	0.000	-2.380	2.380	-2.916		141.959	18	0.308	832320147349792345	832319757141097138	832319757141097137	1305	
7	C6OP	[M + Na]+	C6NaOP+	0.000	0.000	-0.246	-2.215	1.969	1	0.232	3.029	3.234	5.727		141.959	18	0.308	832320147349792346	832319757141097138	832319757141097137	1305	
8	HN5S	[M + K]+	HKN5S+	0.000	0.000	-0.959	-0.959	0.000	0	0.000	2.549	2.549	2.014		141.959	18	0.308	832320147349792347	832319757141097138	832319757141097137	1305	
9	C2H3N2OS	[M + K]+	C2H3KN2OS+	0.000	0.000	-3.302	-4.686	1.384	0	0.000	-6.909	6.909	-7.445		141.959	18	0.308	832320147349792348	832319757141097138	832319757141097137	1305	
10	C4HNOP2	[M + H]+	C4H2NOP2+	0.000	0.000	-3.795	-4.624	0.830	0	0.000	-12.872	12.872	-13.408		141.959	18	0.308	832320147349792349	832319757141097138	832319757141097137	1305	
1	C6H6N3O	[M - H]-	C6H5N3O-		0.200	36.152	34.255	1.897	7	0.638	2.528	2.528	6.884		135.045	19	0.310	832320163552393968	832319697607139678	832319697602945373	14	
2	C6H8N3O2	[M - H2O - H]-	C6H5N3O-		0.200	36.152	34.255	1.897	7	0.638	2.528	2.528	-133360.507		135.045	19	0.310	832320163552393969	832319697607139678	832319697602945373	14	
3	C7H6N3O3	[M - CO2 - H]-	C6H5N3O-		0.200	36.152	34.255	1.897	7	0.638	2.528	2.528	-325735.749		135.045	19	0.310	832320163552393970	832319697607139678	832319697602945373	14	
4	C7H8N3O4	[M - CH2O3 - H]-	C6H5N3O-		0.200	36.152	34.255	1.897	7	0.638	2.528	2.528	-459103.141		135.045	19	0.310	832320163552393971	832319697607139678	832319697602945373	14	
5	C6H4N3	[M + H2O - H]-	C6H5N3O-		0.200	36.152	34.255	1.897	3	0.482	2.962	3.401	6.884		135.045	19	0.310	832320163552393972	832319697607139678	832319697602945373	14	
6	C3H7FN3O2	[M - H]-	C3H6FN3O2-		0.000	18.369	18.369	0.000	6	0.214	-3.099	5.375	-1.579		135.045	19	0.310	832320163552393973	832319697607139678	832319697602945373	14	
7	C3H9FN3O3	[M - H2O - H]-	C3H6FN3O2-		0.000	18.369	18.369	0.000	6	0.214	-3.099	5.375	-133368.970		135.045	19	0.310	832320163552393974	832319697607139678	832319697602945373	14	
8	C4H7FN3O4	[M - CO2 - H]-	C3H6FN3O2-		0.000	18.369	18.369	0.000	6	0.214	-3.099	5.375	-325744.212		135.045	19	0.310	832320163552393975	832319697607139678	832319697602945373	14	
9	C4H9FN3O5	[M - CH2O3 - H]-	C3H6FN3O2-		0.000	18.369	18.369	0.000	6	0.214	-3.099	5.375	-459111.604		135.045	19	0.310	832320163552393976	832319697607139678	832319697602945373	14	
10	C3H5FN3O	[M + H2O - H]-	C3H6FN3O2-		0.000	18.369	18.369	0.000	5	0.197	-2.628	6.944	-1.579		135.045	19	0.310	832320163552393977	832319697607139678	832319697602945373	14	
1	C8H11N	[M + H]+	C8H12N+	1.000	1.000	66.064	60.921	5.143	24	0.950	-5.083	5.083	0.935		122.097	20	0.330	832320713266382075	832319756541311591	832319756541311590	1290	
2	C4H14N2P	[M + H]+	C4H15N2P+	0.000	0.000	14.637	12.694	1.943	17	0.805	-9.150	9.150	-1.610		122.097	20	0.330	832320713266382076	832319756541311591	832319756541311590	1290	
1	C5H10N3O5	[M - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	18	0.284	4.833	4.833	3.355		191.055	20	0.334	832320149266589934	832319697699414371	832319697691025762	15	
2	C5H12N3O6	[M - H2O - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	18	0.284	4.833	4.833	-94265.447		191.055	20	0.334	832320149266589935	832319697699414371	832319697691025762	15	
3	C6H10N3O7	[M - CO2 - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	18	0.284	4.833	4.833	-230243.091		191.055	20	0.334	832320149266589936	832319697699414371	832319697691025762	15	
4	C6H12N3O8	[M - CH2O3 - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	18	0.284	4.833	4.833	-324511.894		191.055	20	0.334	832320149266589937	832319697699414371	832319697691025762	15	
5	C5H8N3O4	[M + H2O - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	11	0.219	3.874	3.874	3.355		191.055	20	0.334	832320149266589938	832319697699414371	832319697691025762	15	
6	C4H8N3O3	[M + CH2O2 - H]-	C5H9N3O5-		0.167	113.899	111.890	2.009	4	0.059	1.362	1.814	3.355		191.055	20	0.334	832320149266589939	832319697699414371	832319697691025762	15	
7	C7H13FO3Si	[M - H]-	C7H12FO3Si-		0.000	85.517	85.517	0.000	19	0.429	-9.536	9.536	4.645		191.055	20	0.334	832320149266589940	832319697699414371	832319697691025762	15	
8	C7H15FO4Si	[M - H2O - H]-	C7H12FO3Si-		0.000	85.517	85.517	0.000	19	0.429	-9.536	9.536	-94264.157		191.055	20	0.334	832320149266589941	832319697699414371	832319697691025762	15	
9	C8H13FO5Si	[M - CO2 - H]-	C7H12FO3Si-		0.000	85.517	85.517	0.000	19	0.429	-9.536	9.536	-230241.802		191.055	20	0.334	832320149266589942	832319697699414371	832319697691025762	15	
10	C8H15FO6Si	[M - CH2O3 - H]-	C7H12FO3Si-		0.000	85.517	85.517	0.000	19	0.429	-9.536	9.536	-324510.604		191.055	20	0.334	832320149266589943	832319697699414371	832319697691025762	15	
1	C7H9N	[M + H]+	C7H10N+	1.000	1.000	36.233	33.258	2.976	14	0.954	-6.814	6.814	0.965		108.081	21	0.343	832320153687387789	832319756377733715	832319756377733714	1286	
2	C2H8FN4	[M + H]+	C2H9FN4+	0.000	0.000	20.886	20.886	0.000	12	0.938	-4.252	4.252	2.813		108.081	21	0.343	832320153687387790	832319756377733715	832319756377733714	1286	
3	C3H12N2P	[M + H]+	C3H13N2P+	0.000	0.000	6.871	6.871	0.000	14	0.935	-10.923	10.923	-1.910		108.081	21	0.343	832320153687387791	832319756377733715	832319756377733714	1286	
1	CH5S3	[M + H]+	CH6S3+	0.551	0.572	-1.247	-1.247	0.000	0	0.000	11.060	11.060	10.226		113.964	21	0.343	832320701287448184	832319757183040183	832319757183040182	1306	
2	CHNO2S	[M + Na]+	CHNNaO2S+	0.403	0.383	-1.649	-1.649	0.000	0	0.000	16.277	16.277	15.444		113.964	21	0.343	832320701287448185	832319757183040183	832319757183040182	1306	
3	CH3NP2	[M + Na]+	CH3NNaP2+	0.019	0.015	-4.865	-4.865	0.000	0	0.000	5.106	5.106	4.273		113.964	21	0.343	832320701287448187	832319757183040183	832319757183040182	1306	
4	C3HNP2	[M + H]+	C3H2NP2+	0.018	0.020	-4.622	-4.622	0.000	0	0.000	-16.003	16.003	-16.836		113.964	21	0.343	832320701287448186	832319757183040183	832319757183040182	1306	
5	CH3N2S	[M + K]+	CH3KN2S+	0.006	0.007	-5.684	-5.684	0.000	0	0.000	-8.575	8.575	-9.408		113.964	21	0.343	832320701287448188	832319757183040183	832319757183040182	1306	
6	C5P	[M + Na]+	C5NaP+	0.002	0.003	-6.677	-8.633	1.956	0	0.000	7.833	7.833	6.999		113.964	21	0.343	832320701287448189	832319757183040183	832319757183040182	1306	
7	C2H4OP	[M + K]+	C2H4KOP+	0.001	0.000	-8.551	-8.551	0.000	0	0.000	6.498	6.498	5.664		113.964	21	0.343	832320701287448190	832319757183040183	832319757183040182	1306	
8	H3O3P2	[M + H]+	H4O3P2+	0.001	0.000	-8.613	-8.613	0.000	0	0.000	7.514	7.514	6.680		113.964	21	0.343	832320701287448191	832319757183040183	832319757183040182	1306	
9	C2HFOP	[M + Na]+	C2HFNaOP+	0.000	0.000	-9.925	-9.925	0.000	0	0.000	-2.195	2.195	-3.029		113.964	21	0.343	832320701287448192	832319757183040183	832319757183040182	1306	
1	C10H15N	[M + H]+	C10H16N+	1.000	1.000	32.175	28.750	3.425	9	1.000	-5.856	5.856	0.893		150.128	21	0.348	832320179461393683	832319756419676760	832319756419676759	1287	
2	C6H18N2P	[M + H]+	C6H19N2P+	0.000	0.000	-2.341	-3.686	1.345	5	0.100	-8.101	8.101	-1.177		150.128	21	0.348	832320179461393684	832319756419676760	832319756419676759	1287	
1	C10H16O4	[M - H2O + H]+	C10H15O3+	0.531	0.333	202.414	199.120	3.294	34	0.721	-5.476	5.476	-98362.476		183.102	22	0.363	832320151510543311	832319756864273039	832319756864273038	1298	
2	C10H14O3	[M + H]+	C10H15O3+	0.467	0.333	202.414	199.120	3.294	34	0.721	-5.476	5.476	1.197		183.102	22	0.363	832320151510543310	832319756864273039	832319756864273038	1298	
3	C9H12O	[M + CH2O2 + H]+	C10H15O3+	0.002	0.333	202.414	199.120	3.294	4	0.017	-3.802	3.802	1.197		183.102	22	0.363	832320151510543312	832319756864273039	832319756864273038	1298	
4	C5H13FN3O3	[M + H]+	C5H14FN3O3+	0.000	0.000	161.286	161.286	0.000	34	0.721	-4.003	4.003	2.289		183.102	22	0.363	832320151510543313	832319756864273039	832319756864273038	1298	
5	C5H15FN3O4	[M - H2O + H]+	C5H14FN3O3+	0.000	0.000	161.286	161.286	0.000	34	0.721	-4.003	4.003	-98361.385		183.102	22	0.363	832320151510543314	832319756864273039	832319756864273038	1298	
6	C4H11FN3O	[M + CH2O2 + H]+	C5H14FN3O3+	0.000	0.000	161.286	161.286	0.000	4	0.017	-2.497	2.497	2.289		183.102	22	0.363	832320151510543315	832319756864273039	832319756864273038	1298	
7	C6H17NO3P	[M + H]+	C6H18NO3P+	0.000	0.000	130.283	129.573	0.710	24	0.605	-7.385	7.385	-0.500		183.102	22	0.363	832320151510543316	832319756864273039	832319756864273038	1298	
8	C5H15NOP	[M + CH2O2 + H]+	C6H18NO3P+	0.000	0.000	130.283	129.573	0.710	2	0.008	-4.849	4.849	-0.500		183.102	22	0.363	832320151510543317	832319756864273039	832319756864273038	1298	
9	C8H12N3O2	[M + H]+	C8H13N3O2+	0.000	0.000	127.497	126.218	1.278	32	0.676	-5.328	5.401	8.530		183.102	22	0.363	832320151510543318	832319756864273039	832319756864273038	1298	
10	C7H10N3	[M + CH2O2 + H]+	C8H13N3O2+	0.000	0.000	127.497	126.218	1.278	2	0.007	-2.323	5.328	8.530		183.102	22	0.363	832320151510543320	832319756864273039	832319756864273038	1298	
1	C8H11N	[M + H]+	C8H12N+	1.000	1.000	57.944	57.944	0.000	10	0.740	-5.900	5.900	0.771		122.097	22	0.367	832320146125055234	832319757359200971	832319757359200970	1310	
2	C4H14N2P	[M + H]+	C4H15N2P+	0.000	0.000	30.580	30.580	0.000	9	0.626	-9.290	9.290	-1.773		122.097	22	0.367	832320146125055235	832319757359200971	832319757359200970	1310	
1	C16H12N4O7	[M - H]-	C16H11N4O7-		0.333	50.596	45.983	4.612	14	0.936	1.732	2.959	-6.986		371.061	22	0.374	832320153041464650	832319697531642201	832319697527447896	13	
2	C16H10N4O6	[M + H2O - H]-	C16H11N4O7-		0.333	50.596	45.983	4.612	13	0.821	2.102	3.220	-6.986		371.061	22	0.374	832320153041464651	832319697531642201	832319697527447896	13	
3	C15H10N4O5	[M + CH2O2 - H]-	C16H11N4O7-		0.333	50.596	45.983	4.612	11	0.650	-0.450	2.102	-6.986		371.061	22	0.374	832320153041464652	832319697531642201	832319697527447896	13	
4	C12H16N6O4S2	[M - H]-	C12H15N6O4S2-		0.000	38.369	38.369	0.000	15	0.941	3.231	3.231	1.513		371.061	22	0.374	832320153041464653	832319697531642201	832319697527447896	13	
5	C12H14N6O3S2	[M + H2O - H]-	C12H15N6O4S2-		0.000	38.369	38.369	0.000	11	0.785	2.326	2.713	1.513		371.061	22	0.374	832320153041464654	832319697531642201	832319697527447896	13	
6	C11H14N6O2S2	[M + CH2O2 - H]-	C12H15N6O4S2-		0.000	38.369	38.369	0.000	11	0.649	2.102	2.326	1.513		371.061	22	0.374	832320153041464655	832319697531642201	832319697527447896	13	
7	C13H14N3O10	[M - H]-	C13H13N3O10-		0.000	34.969	29.199	5.770	14	0.936	1.732	2.959	0.237		371.061	22	0.374	832320153041464656	832319697531642201	832319697527447896	13	
8	C13H12N3O9	[M + H2O - H]-	C13H13N3O10-		0.000	34.969	29.199	5.770	13	0.821	2.102	3.220	0.237		371.061	22	0.374	832320153041464657	832319697531642201	832319697527447896	13	
9	C12H12N3O8	[M + CH2O2 - H]-	C13H13N3O10-		0.000	34.969	29.199	5.770	11	0.650	-0.450	2.102	0.237		371.061	22	0.374	832320153041464658	832319697531642201	832319697527447896	13	
10	C11H12N6O9	[M - H]-	C11H11N6O9-		0.000	34.920	30.912	4.008	14	0.936	1.732	2.959	3.855		371.061	22	0.374	832320153041464659	832319697531642201	832319697527447896	13	
1	C2HF3O2	[M - H]-	C2F3O2-		1.000	14.444	12.281	2.164	1	0.939	-7.307	7.307	-2.898		112.985	23	0.377	832320145659487327	832319697384841551	832319697384841550	11	
2	C5F2O	[M - H]-	C5-HF2O-		0.000	1.531	0.003	1.528	0	0.000	7.332	7.332	7.217		112.985	23	0.377	832320145659487328	832319697384841551	832319697384841550	11	
3	H4N2S2	[M + H2O - H]-	H5N2OS2-		0.000	-1.706	-1.706	0.000	0		3.493	3.493	3.378		112.985	23	0.377	832320145659487329	832319697384841551	832319697384841550	11	
4	C2N3O3	[M - H]-	C2-HN3O3-		0.000	-2.417	-3.342	0.925	0	0.000	-12.536	12.536	-12.651		112.985	23	0.377	832320145659487330	832319697384841551	832319697384841550	11	
5	C2H3ClF2N	[M - H]-	C2H2ClF2N-		0.000	-4.146	-5.970	1.824	0	0.000	3.020	3.020	2.905		112.985	23	0.377	832320145659487331	832319697384841551	832319697384841550	11	
1	C3H5O3P	[M + K]+	C3H5KO3P+	1.000	0.998	30.814	30.814	0.000	6	0.214	-1.922	2.366	4.349		158.961	24	0.394	832320162474457299	832319757405338320	832319757405338319	1311	
2	C2H2NO4S	[M + Na]+	C2H2NNaO4S+	0.000	0.001	24.179	24.179	0.000	5	0.207	7.002	7.002	11.360		158.961	24	0.394	832320162474457300	832319757405338320	832319757405338319	1311	
3	CH4O5P2	[M + H]+	CH5O5P2+	0.000	0.001	23.309	23.309	0.000	5	0.207	-0.846	0.846	5.077		158.961	24	0.394	832320162474457301	832319757405338320	832319757405338319	1311	
4	C2H6O2S3	[M + H]+	C2H7O2S3+	0.000	0.000	10.103	10.103	0.000	3	0.064	2.396	2.396	7.619		158.961	24	0.394	832320162474457302	832319757405338320	832319757405338319	1311	
5	C6HO2P	[M + Na]+	C6HNaO2P+	0.000	0.000	8.558	8.558	0.000	4	0.161	-0.440	0.918	5.306		158.961	24	0.394	832320162474457303	832319757405338320	832319757405338319	1311	
6	C2H4NO2P2	[M + Na]+	C2H4NNaO2P2+	0.000	0.000	4.596	4.596	0.000	5	0.222	-4.071	4.071	3.351		158.961	24	0.394	832320162474457304	832319757405338320	832319757405338319	1311	
7	C10	[M + K]+	C10K+	0.000	0.000	2.652	2.652	0.000	0	0.000			-10.557		158.961	24	0.394	832320162474457305	832319757405338320	832319757405338319	1311	
8	C3H2FO3P	[M + Na]+	C3H2FNaO3P+	0.000	0.000	1.155	1.155	0.000	2	0.014	-0.572	4.165	-1.884		158.961	24	0.394	832320162474457306	832319757405338320	832319757405338319	1311	
9	C2H4N2O2S	[M + K]+	C2H4KN2O2S+	0.000	0.000	1.090	1.090	0.000	1	0.004	4.961	4.961	-6.457		158.961	24	0.394	832320162474457307	832319757405338320	832319757405338319	1311	
10	C5N2OS	[M + Na]+	C5N2NaOS+	0.000	0.000	0.391	0.391	0.000	0	0.000			-5.500		158.961	24	0.394	832320162474457308	832319757405338320	832319757405338319	1311	
1	C5H12N3O7	[M - H]-	C5H11N3O7-		0.332	72.532	70.367	2.165	16	0.925	2.164	2.899	2.229		225.061	24	0.402	832320153456700932	832319697862992237	832319697862992236	17	
2	C5H10N3O6	[M + H2O - H]-	C5H11N3O7-		0.332	72.532	70.367	2.165	13	0.836	2.216	2.955	2.229		225.061	24	0.402	832320153456700933	832319697862992237	832319697862992236	17	
3	C4H10N3O5	[M + CH2O2 - H]-	C5H11N3O7-		0.332	72.532	70.367	2.165	8	0.451	1.578	1.903	2.229		225.061	24	0.402	832320153456700934	832319697862992237	832319697862992236	17	
4	C8H15FO4S	[M - H]-	C8H14FO4S-		0.002	67.283	64.537	2.747	9	0.587	-10.667	10.667	2.303		225.061	24	0.402	832320153456700935	832319697862992237	832319697862992236	17	
5	C8H13FO3S	[M + H2O - H]-	C8H14FO4S-		0.002	67.283	64.537	2.747	8	0.558	-10.720	10.720	2.303		225.061	24	0.402	832320153456700936	832319697862992237	832319697862992236	17	
6	C7H13FO2S	[M + CH2O2 - H]-	C8H14FO4S-		0.002	67.283	64.537	2.747	8	0.453	-10.720	10.720	2.303		225.061	24	0.402	832320153456700937	832319697862992237	832319697862992236	17	
7	C6H8N7O3	[M - H]-	C6H7N7O3-		0.000	43.856	41.953	1.902	14	0.783	2.164	3.131	-3.713		225.061	24	0.402	832320153456700938	832319697862992237	832319697862992236	17	
8	C6H6N7O2	[M + H2O - H]-	C6H7N7O3-		0.000	43.856	41.953	1.902	10	0.531	2.097	3.131	-3.713		225.061	24	0.402	832320153456700939	832319697862992237	832319697862992236	17	
9	C5H6N7O	[M + CH2O2 - H]-	C6H7N7O3-		0.000	43.856	41.953	1.902	7	0.334	1.327	1.978	-3.713		225.061	24	0.402	832320153456700940	832319697862992237	832319697862992236	17	
